image_id,path,class_name,class_id,annotated_attribute_id,color_attribute_id,color
997,018.Spotted_Catbird/Spotted_Catbird_0035_796799.jpg,018.Spotted_Catbird,18,256,257,green
998,019.Gray_Catbird/Gray_Catbird_0043_21008.jpg,019.Gray_Catbird,19,254,254,grey
999,019.Gray_Catbird/Gray_Catbird_0032_21551.jpg,019.Gray_Catbird,19,254,254,grey
1000,019.Gray_Catbird/Gray_Catbird_0067_21043.jpg,019.Gray_Catbird,19,254,254,grey
1001,019.Gray_Catbird/Gray_Catbird_0039_21040.jpg,019.Gray_Catbird,19,254,254,grey
1002,019.Gray_Catbird/Gray_Catbird_0127_20034.jpg,019.Gray_Catbird,19,254,254,grey
1003,019.Gray_Catbird/Gray_Catbird_0069_21065.jpg,019.Gray_Catbird,19,254,254,grey
1004,019.Gray_Catbird/Gray_Catbird_0048_20558.jpg,019.Gray_Catbird,19,254,254,grey
1005,019.Gray_Catbird/Gray_Catbird_0013_20562.jpg,019.Gray_Catbird,19,254,254,grey
1006,019.Gray_Catbird/Gray_Catbird_0019_20567.jpg,019.Gray_Catbird,19,254,254,grey
1007,019.Gray_Catbird/Gray_Catbird_0111_19550.jpg,019.Gray_Catbird,19,254,254,grey
1008,019.Gray_Catbird/Gray_Catbird_0023_20668.jpg,019.Gray_Catbird,19,254,254,grey
1009,019.Gray_Catbird/Gray_Catbird_0130_20328.jpg,019.Gray_Catbird,19,254,254,grey
1010,019.Gray_Catbird/Gray_Catbird_0134_20596.jpg,019.Gray_Catbird,19,250,254,grey
1011,019.Gray_Catbird/Gray_Catbird_0028_20598.jpg,019.Gray_Catbird,19,254,254,grey
1012,019.Gray_Catbird/Gray_Catbird_0022_19585.jpg,019.Gray_Catbird,19,259,254,grey
1013,019.Gray_Catbird/Gray_Catbird_0031_21635.jpg,019.Gray_Catbird,19,249,254,grey
1014,019.Gray_Catbird/Gray_Catbird_0075_21125.jpg,019.Gray_Catbird,19,254,254,grey
1015,019.Gray_Catbird/Gray_Catbird_0074_19601.jpg,019.Gray_Catbird,19,254,254,grey
1016,019.Gray_Catbird/Gray_Catbird_0102_20644.jpg,019.Gray_Catbird,19,254,254,grey
1017,019.Gray_Catbird/Gray_Catbird_0080_20139.jpg,019.Gray_Catbird,19,254,254,grey
1018,019.Gray_Catbird/Gray_Catbird_0060_20656.jpg,019.Gray_Catbird,19,261,254,grey
1019,019.Gray_Catbird/Gray_Catbird_0131_19633.jpg,019.Gray_Catbird,19,254,254,grey
1020,019.Gray_Catbird/Gray_Catbird_0141_21174.jpg,019.Gray_Catbird,19,254,254,grey
1021,019.Gray_Catbird/Gray_Catbird_0101_21178.jpg,019.Gray_Catbird,19,254,254,grey
1022,019.Gray_Catbird/Gray_Catbird_0055_20671.jpg,019.Gray_Catbird,19,254,254,grey
1023,019.Gray_Catbird/Gray_Catbird_0100_20674.jpg,019.Gray_Catbird,19,254,254,grey
1024,019.Gray_Catbird/Gray_Catbird_0107_20513.jpg,019.Gray_Catbird,19,254,254,grey
1025,019.Gray_Catbird/Gray_Catbird_0053_20694.jpg,019.Gray_Catbird,19,254,254,grey
1026,019.Gray_Catbird/Gray_Catbird_0001_20695.jpg,019.Gray_Catbird,19,261,254,grey
1027,019.Gray_Catbird/Gray_Catbird_0063_20707.jpg,019.Gray_Catbird,19,254,254,grey
1028,019.Gray_Catbird/Gray_Catbird_0104_20716.jpg,019.Gray_Catbird,19,254,254,grey
1029,019.Gray_Catbird/Gray_Catbird_0015_21230.jpg,019.Gray_Catbird,19,254,254,grey
1030,019.Gray_Catbird/Gray_Catbird_0092_20735.jpg,019.Gray_Catbird,19,249,254,grey
1031,019.Gray_Catbird/Gray_Catbird_0024_20739.jpg,019.Gray_Catbird,19,254,254,grey
1032,019.Gray_Catbird/Gray_Catbird_0091_20416.jpg,019.Gray_Catbird,19,254,254,grey
1033,019.Gray_Catbird/Gray_Catbird_0113_21270.jpg,019.Gray_Catbird,19,254,254,grey
1034,019.Gray_Catbird/Gray_Catbird_0050_20763.jpg,019.Gray_Catbird,19,254,254,grey
1035,019.Gray_Catbird/Gray_Catbird_0007_20186.jpg,019.Gray_Catbird,19,249,254,grey
1036,019.Gray_Catbird/Gray_Catbird_0139_21281.jpg,019.Gray_Catbird,19,254,254,grey
1037,019.Gray_Catbird/Gray_Catbird_0094_21303.jpg,019.Gray_Catbird,19,254,254,grey
1038,019.Gray_Catbird/Gray_Catbird_0049_21311.jpg,019.Gray_Catbird,19,254,254,grey
1039,019.Gray_Catbird/Gray_Catbird_0117_21333.jpg,019.Gray_Catbird,19,254,254,grey
1040,019.Gray_Catbird/Gray_Catbird_0125_19833.jpg,019.Gray_Catbird,19,250,254,grey
1041,019.Gray_Catbird/Gray_Catbird_0105_20864.jpg,019.Gray_Catbird,19,250,254,grey
1042,019.Gray_Catbird/Gray_Catbird_0042_20546.jpg,019.Gray_Catbird,19,254,254,grey
1043,019.Gray_Catbird/Gray_Catbird_0002_21395.jpg,019.Gray_Catbird,19,254,254,grey
1044,019.Gray_Catbird/Gray_Catbird_0057_20979.jpg,019.Gray_Catbird,19,254,254,grey
1045,019.Gray_Catbird/Gray_Catbird_0103_20930.jpg,019.Gray_Catbird,19,260,254,grey
1046,019.Gray_Catbird/Gray_Catbird_0008_20430.jpg,019.Gray_Catbird,19,260,254,grey
1047,019.Gray_Catbird/Gray_Catbird_0138_20945.jpg,019.Gray_Catbird,19,260,254,grey
1048,019.Gray_Catbird/Gray_Catbird_0045_20950.jpg,019.Gray_Catbird,19,254,254,grey
1049,019.Gray_Catbird/Gray_Catbird_0090_21464.jpg,019.Gray_Catbird,19,254,254,grey
1050,019.Gray_Catbird/Gray_Catbird_0044_20955.jpg,019.Gray_Catbird,19,250,254,grey
1051,019.Gray_Catbird/Gray_Catbird_0027_20968.jpg,019.Gray_Catbird,19,254,254,grey
1052,019.Gray_Catbird/Gray_Catbird_0118_20476.jpg,019.Gray_Catbird,19,254,254,grey
1053,019.Gray_Catbird/Gray_Catbird_0006_20867.jpg,019.Gray_Catbird,19,254,254,grey
1054,019.Gray_Catbird/Gray_Catbird_0071_20974.jpg,019.Gray_Catbird,19,254,254,grey
1055,019.Gray_Catbird/Gray_Catbird_0126_19446.jpg,019.Gray_Catbird,19,254,254,grey
1056,019.Gray_Catbird/Gray_Catbird_0129_20987.jpg,019.Gray_Catbird,19,254,254,grey
1057,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0029_22017.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1058,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0090_21931.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1059,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0073_21932.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1060,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0106_22032.jpg,020.Yellow_breasted_Chat,20,256,255,yellow
1061,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0010_21777.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1062,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0063_21783.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1063,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0109_21796.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1064,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0048_21797.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1065,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0089_21804.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1066,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0011_21820.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1067,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0032_21823.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1068,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0084_22082.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1069,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0005_21828.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1070,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0072_21830.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1071,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0095_21832.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1072,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0066_21839.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1073,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0026_21845.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1074,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0044_22106.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1075,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0091_22111.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1076,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0008_21856.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1077,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0002_21819.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1078,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0068_21860.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1079,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0058_21864.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1080,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0052_21866.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1081,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0035_21870.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1082,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0110_21871.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1083,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0071_22129.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1084,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0086_21877.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1085,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0065_22137.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1086,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0085_21899.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1087,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0039_21654.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1088,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0100_21913.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1089,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0081_21829.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1090,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0023_21664.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1091,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0103_21670.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1092,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0001_21928.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1093,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0062_21673.jpg,020.Yellow_breasted_Chat,20,263,255,yellow
1094,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0101_21677.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1095,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0041_21683.jpg,020.Yellow_breasted_Chat,20,260,255,yellow
1096,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0088_21686.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1097,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0022_21944.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1098,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0094_21693.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1099,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0087_21695.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1100,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0102_21696.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1101,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0107_21698.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1102,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0034_21955.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1103,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0012_21961.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1104,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0030_21964.jpg,020.Yellow_breasted_Chat,20,256,255,yellow
1105,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0061_21967.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1106,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0105_21714.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1107,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0075_21715.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1108,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0017_21719.jpg,020.Yellow_breasted_Chat,20,250,255,yellow
1109,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0079_21978.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1110,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0077_21986.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1111,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0098_21987.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1112,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0014_21970.jpg,020.Yellow_breasted_Chat,20,254,255,yellow
1113,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0033_21873.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1114,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0097_21748.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1115,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0013_22008.jpg,020.Yellow_breasted_Chat,20,255,255,yellow
1116,021.Eastern_Towhee/Eastern_Towhee_0122_22538.jpg,021.Eastern_Towhee,21,250,260,black
1117,021.Eastern_Towhee/Eastern_Towhee_0018_22546.jpg,021.Eastern_Towhee,21,260,260,black
1118,021.Eastern_Towhee/Eastern_Towhee_0110_22549.jpg,021.Eastern_Towhee,21,250,260,black
1119,021.Eastern_Towhee/Eastern_Towhee_0048_22557.jpg,021.Eastern_Towhee,21,250,260,black
1120,021.Eastern_Towhee/Eastern_Towhee_0052_22558.jpg,021.Eastern_Towhee,21,260,260,black
1121,021.Eastern_Towhee/Eastern_Towhee_0101_22559.jpg,021.Eastern_Towhee,21,259,260,black
1122,021.Eastern_Towhee/Eastern_Towhee_0099_22566.jpg,021.Eastern_Towhee,21,260,260,black
1123,021.Eastern_Towhee/Eastern_Towhee_0068_22194.jpg,021.Eastern_Towhee,21,260,260,black
1124,021.Eastern_Towhee/Eastern_Towhee_0097_22580.jpg,021.Eastern_Towhee,21,260,260,black
1125,021.Eastern_Towhee/Eastern_Towhee_0124_22585.jpg,021.Eastern_Towhee,21,260,260,black
1126,021.Eastern_Towhee/Eastern_Towhee_0075_22588.jpg,021.Eastern_Towhee,21,260,260,black
1127,021.Eastern_Towhee/Eastern_Towhee_0095_22594.jpg,021.Eastern_Towhee,21,260,260,black
1128,021.Eastern_Towhee/Eastern_Towhee_0086_22611.jpg,021.Eastern_Towhee,21,260,260,black
1129,021.Eastern_Towhee/Eastern_Towhee_0074_22620.jpg,021.Eastern_Towhee,21,250,260,black
1130,021.Eastern_Towhee/Eastern_Towhee_0093_22621.jpg,021.Eastern_Towhee,21,260,260,black
1131,021.Eastern_Towhee/Eastern_Towhee_0053_22623.jpg,021.Eastern_Towhee,21,260,260,black
1132,021.Eastern_Towhee/Eastern_Towhee_0134_22624.jpg,021.Eastern_Towhee,21,250,260,black
1133,021.Eastern_Towhee/Eastern_Towhee_0091_22629.jpg,021.Eastern_Towhee,21,250,260,black
1134,021.Eastern_Towhee/Eastern_Towhee_0126_22639.jpg,021.Eastern_Towhee,21,260,260,black
1135,021.Eastern_Towhee/Eastern_Towhee_0064_22649.jpg,021.Eastern_Towhee,21,250,260,black
1136,021.Eastern_Towhee/Eastern_Towhee_0017_22138.jpg,021.Eastern_Towhee,21,260,260,black
1137,021.Eastern_Towhee/Eastern_Towhee_0020_22141.jpg,021.Eastern_Towhee,21,260,260,black
1138,021.Eastern_Towhee/Eastern_Towhee_0067_22142.jpg,021.Eastern_Towhee,21,250,260,black
1139,021.Eastern_Towhee/Eastern_Towhee_0054_22147.jpg,021.Eastern_Towhee,21,260,260,black
1140,021.Eastern_Towhee/Eastern_Towhee_0021_22152.jpg,021.Eastern_Towhee,21,260,260,black
1141,021.Eastern_Towhee/Eastern_Towhee_0042_22155.jpg,021.Eastern_Towhee,21,260,260,black
1142,021.Eastern_Towhee/Eastern_Towhee_0085_22674.jpg,021.Eastern_Towhee,21,260,260,black
1143,021.Eastern_Towhee/Eastern_Towhee_0105_22675.jpg,021.Eastern_Towhee,21,260,260,black
1144,021.Eastern_Towhee/Eastern_Towhee_0098_22676.jpg,021.Eastern_Towhee,21,253,260,black
1145,021.Eastern_Towhee/Eastern_Towhee_0111_22168.jpg,021.Eastern_Towhee,21,260,260,black
1146,021.Eastern_Towhee/Eastern_Towhee_0007_22172.jpg,021.Eastern_Towhee,21,260,260,black
1147,021.Eastern_Towhee/Eastern_Towhee_0030_22693.jpg,021.Eastern_Towhee,21,260,260,black
1148,021.Eastern_Towhee/Eastern_Towhee_0108_22182.jpg,021.Eastern_Towhee,21,250,260,black
1149,021.Eastern_Towhee/Eastern_Towhee_0120_22189.jpg,021.Eastern_Towhee,21,253,260,black
1150,021.Eastern_Towhee/Eastern_Towhee_0125_22220.jpg,021.Eastern_Towhee,21,253,260,black
1151,021.Eastern_Towhee/Eastern_Towhee_0035_22223.jpg,021.Eastern_Towhee,21,260,260,black
1152,021.Eastern_Towhee/Eastern_Towhee_0117_22741.jpg,021.Eastern_Towhee,21,249,260,black
1153,021.Eastern_Towhee/Eastern_Towhee_0112_22231.jpg,021.Eastern_Towhee,21,253,260,black
1154,021.Eastern_Towhee/Eastern_Towhee_0031_22233.jpg,021.Eastern_Towhee,21,260,260,black
1155,021.Eastern_Towhee/Eastern_Towhee_0073_22247.jpg,021.Eastern_Towhee,21,250,260,black
1156,021.Eastern_Towhee/Eastern_Towhee_0050_22257.jpg,021.Eastern_Towhee,21,260,260,black
1157,021.Eastern_Towhee/Eastern_Towhee_0090_22273.jpg,021.Eastern_Towhee,21,250,260,black
1158,021.Eastern_Towhee/Eastern_Towhee_0015_22275.jpg,021.Eastern_Towhee,21,259,260,black
1159,021.Eastern_Towhee/Eastern_Towhee_0022_22279.jpg,021.Eastern_Towhee,21,259,260,black
1160,021.Eastern_Towhee/Eastern_Towhee_0080_22303.jpg,021.Eastern_Towhee,21,260,260,black
1161,021.Eastern_Towhee/Eastern_Towhee_0115_22304.jpg,021.Eastern_Towhee,21,253,260,black
1162,021.Eastern_Towhee/Eastern_Towhee_0001_22314.jpg,021.Eastern_Towhee,21,260,260,black
1163,021.Eastern_Towhee/Eastern_Towhee_0002_22318.jpg,021.Eastern_Towhee,21,260,260,black
1164,021.Eastern_Towhee/Eastern_Towhee_0121_22319.jpg,021.Eastern_Towhee,21,253,260,black
1165,021.Eastern_Towhee/Eastern_Towhee_0082_22330.jpg,021.Eastern_Towhee,21,249,260,black
1166,021.Eastern_Towhee/Eastern_Towhee_0013_22336.jpg,021.Eastern_Towhee,21,259,260,black
1167,021.Eastern_Towhee/Eastern_Towhee_0040_22341.jpg,021.Eastern_Towhee,21,260,260,black
1168,021.Eastern_Towhee/Eastern_Towhee_0049_22357.jpg,021.Eastern_Towhee,21,250,260,black
1169,021.Eastern_Towhee/Eastern_Towhee_0129_22358.jpg,021.Eastern_Towhee,21,250,260,black
1170,021.Eastern_Towhee/Eastern_Towhee_0014_22367.jpg,021.Eastern_Towhee,21,260,260,black
1171,021.Eastern_Towhee/Eastern_Towhee_0027_22372.jpg,021.Eastern_Towhee,21,250,260,black
1172,021.Eastern_Towhee/Eastern_Towhee_0024_22382.jpg,021.Eastern_Towhee,21,260,260,black
1173,021.Eastern_Towhee/Eastern_Towhee_0038_22399.jpg,021.Eastern_Towhee,21,260,260,black
1174,021.Eastern_Towhee/Eastern_Towhee_0062_22418.jpg,021.Eastern_Towhee,21,260,260,black
1175,021.Eastern_Towhee/Eastern_Towhee_0079_22690.jpg,021.Eastern_Towhee,21,259,260,black
1176,022.Chuck_will_Widow/Chuck_Will_Widow_0033_22792.jpg,022.Chuck_will_Widow,22,250,250,brown
1177,022.Chuck_will_Widow/Chuck_Will_Widow_0045_22798.jpg,022.Chuck_will_Widow,22,250,250,brown
1178,022.Chuck_will_Widow/Chuck_Will_Widow_0032_22802.jpg,022.Chuck_will_Widow,22,250,250,brown
1179,022.Chuck_will_Widow/Chuck_Will_Widow_0019_22806.jpg,022.Chuck_will_Widow,22,250,250,brown
1180,022.Chuck_will_Widow/Chuck_Will_Widow_0021_796952.jpg,022.Chuck_will_Widow,22,258,250,brown
1181,022.Chuck_will_Widow/Chuck_Will_Widow_0053_796953.jpg,022.Chuck_will_Widow,22,250,250,brown
1182,022.Chuck_will_Widow/Chuck_Will_Widow_0011_796954.jpg,022.Chuck_will_Widow,22,250,250,brown
1183,022.Chuck_will_Widow/Chuck_Will_Widow_0009_796955.jpg,022.Chuck_will_Widow,22,263,250,brown
1184,022.Chuck_will_Widow/Chuck_Will_Widow_0012_796956.jpg,022.Chuck_will_Widow,22,250,250,brown
1185,022.Chuck_will_Widow/Chuck_Will_Widow_0004_796957.jpg,022.Chuck_will_Widow,22,250,250,brown
1186,022.Chuck_will_Widow/Chuck_Will_Widow_0007_796958.jpg,022.Chuck_will_Widow,22,250,250,brown
1187,022.Chuck_will_Widow/Chuck_Will_Widow_0002_796959.jpg,022.Chuck_will_Widow,22,250,250,brown
1188,022.Chuck_will_Widow/Chuck_Will_Widow_0017_796960.jpg,022.Chuck_will_Widow,22,263,250,brown
1189,022.Chuck_will_Widow/Chuck_Will_Widow_0037_796961.jpg,022.Chuck_will_Widow,22,250,250,brown
1190,022.Chuck_will_Widow/Chuck_Will_Widow_0015_796962.jpg,022.Chuck_will_Widow,22,250,250,brown
1191,022.Chuck_will_Widow/Chuck_Will_Widow_0026_796963.jpg,022.Chuck_will_Widow,22,250,250,brown
1192,022.Chuck_will_Widow/Chuck_Will_Widow_0010_796964.jpg,022.Chuck_will_Widow,22,250,250,brown
1193,022.Chuck_will_Widow/Chuck_Will_Widow_0020_796965.jpg,022.Chuck_will_Widow,22,250,250,brown
1194,022.Chuck_will_Widow/Chuck_Will_Widow_0046_796966.jpg,022.Chuck_will_Widow,22,250,250,brown
1195,022.Chuck_will_Widow/Chuck_Will_Widow_0022_796967.jpg,022.Chuck_will_Widow,22,250,250,brown
1196,022.Chuck_will_Widow/Chuck_Will_Widow_0008_796968.jpg,022.Chuck_will_Widow,22,250,250,brown
1197,022.Chuck_will_Widow/Chuck_Will_Widow_0034_796969.jpg,022.Chuck_will_Widow,22,250,250,brown
1198,022.Chuck_will_Widow/Chuck_Will_Widow_0057_796970.jpg,022.Chuck_will_Widow,22,250,250,brown
1199,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,022.Chuck_will_Widow,22,250,250,brown
1200,022.Chuck_will_Widow/Chuck_Will_Widow_0025_796972.jpg,022.Chuck_will_Widow,22,250,250,brown
1201,022.Chuck_will_Widow/Chuck_Will_Widow_0055_796973.jpg,022.Chuck_will_Widow,22,250,250,brown
1202,022.Chuck_will_Widow/Chuck_Will_Widow_0016_796974.jpg,022.Chuck_will_Widow,22,250,250,brown
1203,022.Chuck_will_Widow/Chuck_Will_Widow_0001_796975.jpg,022.Chuck_will_Widow,22,250,250,brown
1204,022.Chuck_will_Widow/Chuck_Will_Widow_0040_796976.jpg,022.Chuck_will_Widow,22,250,250,brown
1205,022.Chuck_will_Widow/Chuck_Will_Widow_0003_796977.jpg,022.Chuck_will_Widow,22,250,250,brown
1206,022.Chuck_will_Widow/Chuck_Will_Widow_0027_796978.jpg,022.Chuck_will_Widow,22,250,250,brown
1207,022.Chuck_will_Widow/Chuck_Will_Widow_0023_796979.jpg,022.Chuck_will_Widow,22,250,250,brown
1208,022.Chuck_will_Widow/Chuck_Will_Widow_0018_796980.jpg,022.Chuck_will_Widow,22,250,250,brown
1209,022.Chuck_will_Widow/Chuck_Will_Widow_0031_796981.jpg,022.Chuck_will_Widow,22,254,250,brown
1210,022.Chuck_will_Widow/Chuck_Will_Widow_0059_796982.jpg,022.Chuck_will_Widow,22,250,250,brown
1211,022.Chuck_will_Widow/Chuck_Will_Widow_0042_796983.jpg,022.Chuck_will_Widow,22,254,250,brown
1212,022.Chuck_will_Widow/Chuck_Will_Widow_0052_796984.jpg,022.Chuck_will_Widow,22,250,250,brown
1213,022.Chuck_will_Widow/Chuck_Will_Widow_0035_796985.jpg,022.Chuck_will_Widow,22,250,250,brown
1214,022.Chuck_will_Widow/Chuck_Will_Widow_0006_796986.jpg,022.Chuck_will_Widow,22,250,250,brown
1215,022.Chuck_will_Widow/Chuck_Will_Widow_0014_796987.jpg,022.Chuck_will_Widow,22,250,250,brown
1216,022.Chuck_will_Widow/Chuck_Will_Widow_0028_796988.jpg,022.Chuck_will_Widow,22,250,250,brown
1217,022.Chuck_will_Widow/Chuck_Will_Widow_0038_796989.jpg,022.Chuck_will_Widow,22,251,250,brown
1218,022.Chuck_will_Widow/Chuck_Will_Widow_0051_796991.jpg,022.Chuck_will_Widow,22,254,250,brown
1219,022.Chuck_will_Widow/Chuck_Will_Widow_0024_796993.jpg,022.Chuck_will_Widow,22,252,250,brown
1220,022.Chuck_will_Widow/Chuck_Will_Widow_0030_796994.jpg,022.Chuck_will_Widow,22,250,250,brown
1221,022.Chuck_will_Widow/Chuck_Will_Widow_0048_796995.jpg,022.Chuck_will_Widow,22,250,250,brown
1222,022.Chuck_will_Widow/Chuck_Will_Widow_0056_796996.jpg,022.Chuck_will_Widow,22,254,250,brown
1223,022.Chuck_will_Widow/Chuck_Will_Widow_0041_796997.jpg,022.Chuck_will_Widow,22,250,250,brown
1224,022.Chuck_will_Widow/Chuck_Will_Widow_0005_796998.jpg,022.Chuck_will_Widow,22,250,250,brown
1225,022.Chuck_will_Widow/Chuck_Will_Widow_0058_796999.jpg,022.Chuck_will_Widow,22,250,250,brown
1226,022.Chuck_will_Widow/Chuck_Will_Widow_0039_797000.jpg,022.Chuck_will_Widow,22,250,250,brown
1227,022.Chuck_will_Widow/Chuck_Will_Widow_0043_797001.jpg,022.Chuck_will_Widow,22,250,250,brown
1228,022.Chuck_will_Widow/Chuck_Will_Widow_0049_22747.jpg,022.Chuck_will_Widow,22,251,250,brown
1229,022.Chuck_will_Widow/Chuck_Will_Widow_0050_22750.jpg,022.Chuck_will_Widow,22,250,250,brown
1230,022.Chuck_will_Widow/Chuck_Will_Widow_0029_22751.jpg,022.Chuck_will_Widow,22,250,250,brown
